#./overdamped_3d --dev=0 --amp=100.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=500.0 --zeta=3.6 --comp=0 --mean=0.0 --second=3.14 --skew=0.99 --distribution=e>> comp_e_l:-2:3:300:1_0.0_3.6_100.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.258921e+01 4.132607e+01 9.787981e-01 2.189132e+06 1.877468e+02 -1.582503e-04 1.349449e-04
1.308173e+01 4.298939e+01 9.783539e-01 2.297617e+06 1.049557e+02 8.805752e-03 1.380444e-04
1.359352e+01 4.471496e+01 9.875481e-01 2.395958e+06 1.981772e+02 1.199007e-02 1.142025e-04
1.412532e+01 4.651530e+01 9.951831e-01 2.549014e+06 3.018291e+02 2.011323e-02 1.192093e-04
1.467794e+01 4.838467e+01 9.954630e-01 2.623118e+06 2.242531e+02 3.019738e-02 1.155138e-04
1.525217e+01 5.033609e+01 1.003151e+00 2.759850e+06 2.398987e+02 1.142669e-02 1.089573e-04
1.584887e+01 5.236139e+01 9.942094e-01 2.830313e+06 2.829240e+02 5.576015e-03 1.142025e-04
1.646892e+01 5.447289e+01 1.004314e+00 2.975685e+06 2.737974e+02 1.316142e-02 9.405613e-05
1.711322e+01 5.666888e+01 9.945753e-01 3.077118e+06 2.229493e+02 8.251667e-04 1.164675e-04
1.778273e+01 5.895740e+01 1.007988e+00 3.247189e+06 2.594557e+02 1.678824e-03 9.202957e-05
1.847843e+01 6.133899e+01 9.990255e-01 3.328608e+06 1.929620e+02 3.186703e-03 9.787083e-05
1.920134e+01 6.381615e+01 9.972897e-01 3.441206e+06 1.016962e+02 1.939535e-03 7.104874e-05
1.995255e+01 6.639789e+01 1.012997e+00 3.662127e+06 1.590633e+02 1.850009e-03 9.465218e-05
2.073313e+01 6.908560e+01 1.012037e+00 3.771810e+06 2.294683e+02 3.739476e-03 7.450581e-05
2.154426e+01 7.188292e+01 1.016797e+00 3.957646e+06 2.320759e+02 1.385641e-02 8.559227e-05
2.238712e+01 7.479572e+01 1.010402e+00 4.081186e+06 4.511139e+02 -6.754518e-03 6.902218e-05
2.326295e+01 7.782618e+01 1.017496e+00 4.280238e+06 5.332531e+02 4.877567e-03 8.440018e-05
2.417306e+01 8.098376e+01 1.001816e+00 4.320019e+06 3.259493e+01 2.578092e-02 6.139278e-05
2.511876e+01 8.426720e+01 9.994301e-01 4.453212e+06 4.119999e+02 3.138363e-02 7.033348e-05
2.610146e+01 8.768236e+01 1.005721e+00 4.670960e+06 5.710632e+02 2.178788e-02 7.963181e-05
2.712261e+01 9.124292e+01 9.880698e-01 4.741738e+06 6.779745e+01 2.627587e-02 4.744530e-05
2.818371e+01 9.494315e+01 9.940715e-01 4.985922e+06 6.727594e+02 1.837742e-02 4.756451e-05
2.928632e+01 9.880537e+01 9.896247e-01 5.079050e+06 7.196961e+02 4.376376e-02 6.580353e-05
3.043207e+01 1.028178e+02 9.891081e-01 5.269465e+06 -3.129113e+01 1.636577e-02 7.247925e-05
3.162264e+01 1.070013e+02 9.905081e-01 5.495594e+06 8.865822e+02 2.811134e-02 5.257130e-05
3.285979e+01 1.113506e+02 9.828752e-01 5.656836e+06 3.129113e+01 6.830692e-03 5.364418e-05
3.414534e+01 1.158795e+02 9.949626e-01 5.979168e+06 3.129113e+02 -1.871890e-02 6.234646e-05
3.548118e+01 1.205919e+02 1.005907e+00 6.305072e+06 -4.172151e+02 1.080132e-02 3.910065e-05
3.686928e+01 1.254937e+02 9.850700e-01 6.457287e+06 8.396454e+02 4.292965e-03 5.269051e-05
3.831170e+01 1.305911e+02 9.942054e-01 6.710870e+06 7.979239e+02 4.909039e-04 2.563000e-05
3.981053e+01 1.359044e+02 9.799389e-01 6.847326e+06 1.272506e+03 -1.632172e-02 3.242493e-05
4.136801e+01 1.414347e+02 9.986114e-01 7.308040e+06 1.256861e+03 -2.380544e-02 4.410744e-05
4.298642e+01 1.471881e+02 9.975547e-01 7.459674e+06 7.249113e+02 -1.799375e-02 4.935265e-05
4.466815e+01 1.531771e+02 9.899364e-01 7.741469e+06 1.262076e+03 -2.870762e-02 3.206730e-05
4.641567e+01 1.594139e+02 9.843753e-01 7.946100e+06 4.693670e+02 -3.767109e-02 3.445148e-05
