#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0.277777777778 --zeta=3.6 --comp=0 --mean=0.0 --second=0.1 --skew=0.99 --distribution=e>> comp_e_a:-1:2:300:1_0.0_3.6_0.277777777778.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
3.019946e+00 9.052795e-01 9.815114e-01 4.816112e+04 3.848048e+00 -1.787645e-02 3.772497e-03
3.090289e+00 9.047790e-01 9.816993e-01 4.796919e+04 3.900410e+00 -1.315844e-02 3.728032e-03
3.162271e+00 9.046134e-01 9.917620e-01 4.825956e+04 3.862690e+00 -1.555663e-02 3.772616e-03
3.235930e+00 9.041264e-01 9.934700e-01 4.874530e+04 3.922374e+00 -1.775831e-02 3.760815e-03
3.311305e+00 9.037009e-01 9.920794e-01 4.817817e+04 3.881311e+00 -1.287204e-02 3.723979e-03
3.388435e+00 9.031884e-01 9.941413e-01 4.861219e+04 3.918554e+00 -2.241623e-02 3.732800e-03
3.467361e+00 9.027615e-01 9.875549e-01 4.830000e+04 3.881471e+00 -2.340072e-02 3.708482e-03
3.548127e+00 9.024426e-01 9.894137e-01 4.854000e+04 3.891338e+00 -2.153093e-02 3.731489e-03
3.630773e+00 9.019507e-01 9.874197e-01 4.805499e+04 3.897227e+00 -1.224053e-02 3.707528e-03
3.715345e+00 9.019309e-01 9.846933e-01 4.844094e+04 3.916007e+00 -1.431990e-02 3.731012e-03
3.801886e+00 9.013088e-01 9.872379e-01 4.850828e+04 3.929058e+00 -3.009719e-02 3.720164e-03
3.890443e+00 9.009436e-01 9.918314e-01 4.838568e+04 3.903911e+00 -1.189077e-02 3.754258e-03
3.981063e+00 9.007887e-01 9.815211e-01 4.803445e+04 3.891975e+00 -3.007758e-02 3.698707e-03
4.073794e+00 9.003385e-01 9.875965e-01 4.817293e+04 3.883540e+00 -2.004492e-02 3.704309e-03
4.168685e+00 9.001017e-01 9.906903e-01 4.792957e+04 3.863168e+00 -2.230603e-02 3.703237e-03
4.265786e+00 8.996598e-01 9.842835e-01 4.823586e+04 3.912665e+00 -1.486623e-02 3.714919e-03
4.365149e+00 8.991965e-01 9.840485e-01 4.809657e+04 3.889110e+00 -1.684630e-02 3.723264e-03
4.466826e+00 8.990760e-01 9.967356e-01 4.872254e+04 3.921100e+00 -1.427794e-02 3.724098e-03
4.570871e+00 8.986184e-01 9.910544e-01 4.890603e+04 3.978714e+00 -2.398825e-02 3.752828e-03
4.677341e+00 8.981800e-01 9.952261e-01 4.880891e+04 3.961366e+00 -2.516460e-02 3.736258e-03
4.786290e+00 8.980874e-01 9.898292e-01 4.868304e+04 3.905025e+00 -3.701723e-02 3.715158e-03
4.897777e+00 8.976153e-01 9.916781e-01 4.829474e+04 3.864282e+00 -2.528870e-02 3.723502e-03
5.011860e+00 8.970857e-01 9.878970e-01 4.829182e+04 3.885290e+00 -2.533400e-02 3.686309e-03
5.128602e+00 8.969439e-01 9.836045e-01 4.835150e+04 3.910437e+00 -2.168220e-02 3.722906e-03
5.248062e+00 8.963329e-01 9.909739e-01 4.864909e+04 3.905503e+00 -1.969016e-02 3.738284e-03
5.370305e+00 8.965123e-01 9.943932e-01 4.855698e+04 3.932719e+00 -1.603788e-02 3.708005e-03
5.495395e+00 8.962983e-01 9.943653e-01 4.889697e+04 3.933514e+00 -2.753341e-02 3.717661e-03
5.623399e+00 8.961048e-01 9.927553e-01 4.854937e+04 3.963117e+00 -1.858354e-02 3.694534e-03
5.754385e+00 8.955993e-01 9.845859e-01 4.859450e+04 3.957706e+00 -2.630436e-02 3.713727e-03
5.888422e+00 8.951793e-01 9.915252e-01 4.862714e+04 3.943223e+00 -1.808339e-02 3.717303e-03
6.025580e+00 8.950524e-01 9.945197e-01 4.839796e+04 3.953568e+00 -1.550525e-02 3.723979e-03
6.165934e+00 8.946278e-01 9.956386e-01 4.873747e+04 3.951976e+00 -1.343405e-02 3.725886e-03
6.309557e+00 8.947071e-01 9.948966e-01 4.866175e+04 3.970438e+00 -1.966679e-02 3.718138e-03
6.456525e+00 8.944939e-01 9.901209e-01 4.847525e+04 3.899296e+00 -1.814651e-02 3.751397e-03
6.606917e+00 8.941040e-01 9.850740e-01 4.837850e+04 3.894044e+00 -9.631634e-03 3.692985e-03
6.760812e+00 8.938422e-01 9.906597e-01 4.875492e+04 3.922214e+00 -2.443278e-02 3.705740e-03
6.918291e+00 8.936215e-01 9.949796e-01 4.850746e+04 3.907413e+00 -1.402366e-02 3.715515e-03
7.079439e+00 8.935480e-01 9.982614e-01 4.888010e+04 3.928581e+00 -2.809274e-02 3.735781e-03
7.244340e+00 8.933122e-01 9.898049e-01 4.826916e+04 3.905821e+00 -9.010851e-03 3.683329e-03
7.413082e+00 8.932123e-01 9.903961e-01 4.835218e+04 3.923169e+00 -2.199072e-02 3.693581e-03
7.585755e+00 8.927342e-01 9.860682e-01 4.813925e+04 3.905185e+00 -2.198642e-02 3.699303e-03
7.762450e+00 8.925391e-01 9.867940e-01 4.858719e+04 3.952613e+00 -1.819867e-02 3.725052e-03
7.943260e+00 8.924037e-01 9.949863e-01 4.881576e+04 3.999245e+00 -2.642936e-02 3.758669e-03
8.128283e+00 8.923295e-01 9.863306e-01 4.849457e+04 3.944973e+00 -2.800208e-02 3.712296e-03
8.317614e+00 8.921073e-01 9.885502e-01 4.850612e+04 3.939403e+00 -3.723502e-02 3.714323e-03
8.511356e+00 8.917367e-01 9.918696e-01 4.862700e+04 3.964231e+00 -3.849232e-02 3.728747e-03
8.709611e+00 8.916214e-01 9.853858e-01 4.815363e+04 3.881630e+00 -3.666759e-02 3.691673e-03
8.912483e+00 8.914851e-01 9.875832e-01 4.848496e+04 3.891816e+00 -3.305244e-02 3.713608e-03
9.120082e+00 8.913407e-01 9.905101e-01 4.870363e+04 3.968528e+00 -2.852756e-02 3.716230e-03
9.332516e+00 8.911850e-01 9.906095e-01 4.837450e+04 3.952295e+00 -2.803409e-02 3.750086e-03
9.549897e+00 8.909962e-01 9.822205e-01 4.818812e+04 3.936538e+00 -1.864737e-02 3.736019e-03
9.772343e+00 8.906546e-01 9.872505e-01 4.803100e+04 3.908050e+00 -2.934843e-02 3.712654e-03
9.999969e+00 8.906432e-01 9.807598e-01 4.792595e+04 3.886405e+00 -1.665109e-02 3.685832e-03
1.023290e+01 8.906069e-01 9.852059e-01 4.824823e+04 3.901842e+00 -3.033847e-02 3.733516e-03
1.047125e+01 8.904346e-01 9.850147e-01 4.829297e+04 3.863645e+00 -3.619093e-02 3.697872e-03
1.071516e+01 8.899772e-01 9.866670e-01 4.862146e+04 3.891179e+00 -2.432251e-02 3.713131e-03
1.096475e+01 8.904089e-01 9.911600e-01 4.881338e+04 3.928740e+00 -3.510952e-02 3.707647e-03
1.122015e+01 8.901142e-01 9.900221e-01 4.849676e+04 3.951499e+00 -2.213937e-02 3.706813e-03
1.148150e+01 8.899038e-01 9.964861e-01 4.842191e+04 3.932241e+00 -2.553326e-02 3.729224e-03
1.174894e+01 8.896937e-01 9.848047e-01 4.815833e+04 3.920145e+00 -2.289385e-02 3.695250e-03
1.202261e+01 8.897371e-01 9.807171e-01 4.812397e+04 3.916326e+00 -3.337634e-02 3.705502e-03
1.230265e+01 8.893227e-01 9.877918e-01 4.825650e+04 3.888474e+00 -1.810896e-02 3.716588e-03
1.258921e+01 8.894510e-01 9.844949e-01 4.825843e+04 3.931604e+00 -2.186638e-02 3.735304e-03
1.288245e+01 8.892137e-01 9.865671e-01 4.808088e+04 3.895476e+00 -3.024507e-02 3.717661e-03
1.318252e+01 8.889717e-01 9.931169e-01 4.863553e+04 3.937652e+00 -2.250665e-02 3.744125e-03
1.348958e+01 8.888867e-01 9.905795e-01 4.857114e+04 3.937016e+00 -2.028245e-02 3.715754e-03
1.380380e+01 8.888332e-01 9.917425e-01 4.874339e+04 3.923647e+00 -2.339923e-02 3.712058e-03
1.412533e+01 8.885651e-01 9.850933e-01 4.816219e+04 3.875582e+00 -3.126186e-02 3.707767e-03
1.445435e+01 8.886302e-01 9.919819e-01 4.828504e+04 3.896113e+00 -2.999836e-02 3.730297e-03
1.479103e+01 8.886287e-01 9.901940e-01 4.837099e+04 3.941154e+00 -1.523298e-02 3.724337e-03
1.513556e+01 8.882862e-01 1.000366e+00 4.886116e+04 3.935265e+00 -2.859020e-02 3.752708e-03
