#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=262144 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> sim_integrate_5.0_0.2_a:-1:3:300:1.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
8.066133e+00 1.637536e+00 1.000365e+00 9.342313e+04 7.836153e+00 -9.949744e-03 5.371571e-04
8.317613e+00 1.652350e+00 1.002339e+00 9.379657e+04 8.021409e+00 -1.667577e-02 5.489588e-04
8.576933e+00 1.666764e+00 1.000521e+00 9.286047e+04 7.599330e+00 -6.573200e-03 5.292892e-04
8.844338e+00 1.681314e+00 1.001594e+00 9.353698e+04 8.351814e+00 -8.719146e-03 5.323887e-04
9.120080e+00 1.695773e+00 9.987302e-01 9.307702e+04 7.972389e+00 -3.693402e-03 5.586147e-04
9.404419e+00 1.710286e+00 1.001304e+00 9.293643e+04 7.808778e+00 4.123211e-03 5.519390e-04
9.697623e+00 1.724194e+00 1.001388e+00 9.249052e+04 7.495561e+00 1.595020e-04 5.257130e-04
9.999969e+00 1.738310e+00 1.000036e+00 9.205474e+04 7.927189e+00 -5.095065e-03 5.265474e-04
1.031174e+01 1.752309e+00 1.004173e+00 9.249743e+04 7.629888e+00 -9.737194e-03 5.593300e-04
1.063323e+01 1.765755e+00 1.004084e+00 9.217379e+04 7.452908e+00 -2.039707e-02 5.685091e-04
1.096475e+01 1.779179e+00 1.003539e+00 9.223107e+04 7.668722e+00 -2.426505e-02 6.111860e-04
1.130660e+01 1.792259e+00 1.007221e+00 9.236195e+04 7.433172e+00 -1.390535e-02 5.733967e-04
1.165911e+01 1.805347e+00 1.009011e+00 9.287459e+04 7.804958e+00 -1.552004e-02 5.800724e-04
1.202261e+01 1.818172e+00 1.008181e+00 9.270007e+04 7.351685e+00 -3.177047e-03 5.778074e-04
1.239744e+01 1.830590e+00 1.006932e+00 9.280020e+04 7.089397e+00 -9.637296e-03 6.096363e-04
1.278396e+01 1.843081e+00 1.005128e+00 9.271688e+04 7.714558e+00 -9.532034e-03 6.067753e-04
1.318252e+01 1.855172e+00 1.009813e+00 9.302107e+04 7.797318e+00 -1.086581e-02 6.147623e-04
1.359352e+01 1.867015e+00 1.009921e+00 9.291051e+04 7.105949e+00 -1.201087e-02 5.829334e-04
1.401733e+01 1.878930e+00 1.009994e+00 9.278002e+04 7.070299e+00 -1.174062e-02 6.600618e-04
1.445435e+01 1.890128e+00 1.013133e+00 9.290066e+04 7.403888e+00 -3.262281e-03 6.384850e-04
1.490500e+01 1.901171e+00 1.009323e+00 9.236390e+04 7.612699e+00 -2.097368e-03 6.070137e-04
1.536969e+01 1.912000e+00 1.009307e+00 9.231230e+04 7.191257e+00 -7.972121e-03 6.215572e-04
1.584888e+01 1.922697e+00 1.008845e+00 9.244194e+04 7.466276e+00 -6.790459e-03 6.301403e-04
