#./munderdamped_3d --dev=2 --amp=15.0 --omega=4.0 --force=0.1 --mass=1.0 --Dg=0.001 --block=1024 --paths=65536 --periods=2000 --trans=1000 --samples=200 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=g:0.85:1.0:300:0 --domainy=a:15.0:15.0:1:0 --domainz=w:4.0:4.0:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/f0.1-D0.001-m_0.85_1.0-a15.0-w4.0.dat
#./munderdamped_3d --dev=1 --amp=15.0 --omega=4.0 --force=0.1 --mass=1.0 --Dg=0.001 --block=1024 --paths=65536 --periods=2000 --trans=1000 --samples=200 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=g:1.0:1.0:1:0 --domainy=a:15.0:15.0:1:0 --domainz=w:4.0:4.0:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/f0.1-D0.001-m1.0-a15.0-w4.0.dat
#g a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
9.195033e-01 1.500000e+01 4.000000e+00 1.148857e-01 8.366697e+00 9.998265e-01 4.456644e+03 7.094567e-01 1.225615e-02 3.570080e-03
9.200033e-01 1.500000e+01 4.000000e+00 1.147897e-01 8.366138e+00 1.004820e+00 4.428566e+03 7.047070e-01 4.219294e-03 3.565431e-03
9.205033e-01 1.500000e+01 4.000000e+00 1.151866e-01 8.365598e+00 1.001658e+00 4.358311e+03 6.937215e-01 2.846479e-03 3.566980e-03
9.210033e-01 1.500000e+01 4.000000e+00 1.156223e-01 8.364103e+00 1.015005e+00 4.331632e+03 6.894268e-01 6.002784e-03 3.529787e-03
9.215034e-01 1.500000e+01 4.000000e+00 1.161228e-01 8.363554e+00 9.818375e-01 4.277314e+03 6.808325e-01 5.799055e-03 3.512979e-03
9.220034e-01 1.500000e+01 4.000000e+00 1.170676e-01 8.362037e+00 1.010861e+00 4.307030e+03 6.857389e-01 -1.665026e-02 3.503680e-03
9.225034e-01 1.500000e+01 4.000000e+00 1.179162e-01 8.361423e+00 9.975673e-01 4.226777e+03 6.729071e-01 1.555729e-02 3.519177e-03
9.230034e-01 1.500000e+01 4.000000e+00 1.186277e-01 8.359987e+00 9.951593e-01 4.172488e+03 6.639148e-01 -8.621097e-03 3.468990e-03
9.235035e-01 1.500000e+01 4.000000e+00 1.193901e-01 8.358962e+00 9.961213e-01 4.107333e+03 6.534504e-01 -1.492441e-03 3.497601e-03
9.240035e-01 1.500000e+01 4.000000e+00 1.201576e-01 8.357146e+00 9.834904e-01 4.028282e+03 6.414242e-01 2.297521e-03 3.525853e-03
9.245035e-01 1.500000e+01 4.000000e+00 1.207711e-01 8.355680e+00 9.997054e-01 4.069494e+03 6.477283e-01 -1.931310e-03 3.530025e-03
9.250035e-01 1.500000e+01 4.000000e+00 1.214190e-01 8.353935e+00 9.881854e-01 4.025603e+03 6.407553e-01 -6.569028e-04 3.559709e-03
9.255036e-01 1.500000e+01 4.000000e+00 1.216876e-01 8.351823e+00 9.887037e-01 3.978884e+03 6.329940e-01 3.156543e-03 3.591657e-03
9.260036e-01 1.500000e+01 4.000000e+00 1.218527e-01 8.349768e+00 9.960110e-01 3.951123e+03 6.288659e-01 -3.208339e-03 3.623247e-03
9.265036e-01 1.500000e+01 4.000000e+00 1.216736e-01 8.347055e+00 9.908911e-01 3.926167e+03 6.247751e-01 2.188087e-03 3.669977e-03
9.270036e-01 1.500000e+01 4.000000e+00 1.210296e-01 8.343905e+00 9.860170e-01 3.852758e+03 6.130524e-01 4.836321e-03 3.710508e-03
9.275036e-01 1.500000e+01 4.000000e+00 1.201478e-01 8.340629e+00 9.987399e-01 3.819725e+03 6.081484e-01 1.267433e-03 3.738165e-03
9.280037e-01 1.500000e+01 4.000000e+00 1.189310e-01 8.336624e+00 9.805310e-01 3.765551e+03 5.992805e-01 -5.375981e-03 3.823161e-03
9.285037e-01 1.500000e+01 4.000000e+00 1.174037e-01 8.332125e+00 1.004771e+00 3.763803e+03 5.991686e-01 1.037717e-03 3.836155e-03
9.290037e-01 1.500000e+01 4.000000e+00 1.157108e-01 8.327337e+00 1.002630e+00 3.707269e+03 5.903305e-01 -6.078362e-03 3.975630e-03
9.295037e-01 1.500000e+01 4.000000e+00 1.140683e-01 8.321794e+00 9.824954e-01 3.639906e+03 5.792195e-01 -6.391346e-03 4.001737e-03
9.300038e-01 1.500000e+01 4.000000e+00 1.121846e-01 8.315698e+00 9.815043e-01 3.602483e+03 5.734576e-01 -1.004356e-02 4.114151e-03
9.305038e-01 1.500000e+01 4.000000e+00 1.104084e-01 8.309031e+00 9.895114e-01 3.592726e+03 5.719307e-01 3.640652e-04 4.142761e-03
9.310038e-01 1.500000e+01 4.000000e+00 1.084866e-01 8.301603e+00 9.979417e-01 3.574766e+03 5.688222e-01 5.213022e-03 4.222631e-03
9.315038e-01 1.500000e+01 4.000000e+00 1.068889e-01 8.294011e+00 1.006419e+00 3.552308e+03 5.653842e-01 -3.087461e-03 4.277945e-03
9.320039e-01 1.500000e+01 4.000000e+00 1.056535e-01 8.286357e+00 1.003895e+00 3.518808e+03 5.599767e-01 3.524542e-03 4.328370e-03
9.325039e-01 1.500000e+01 4.000000e+00 1.041847e-01 8.277201e+00 9.997477e-01 3.484220e+03 5.544759e-01 7.494688e-03 4.388690e-03
9.330039e-01 1.500000e+01 4.000000e+00 1.031022e-01 8.269004e+00 9.942821e-01 3.431716e+03 5.462210e-01 1.140654e-02 4.480243e-03
9.335039e-01 1.500000e+01 4.000000e+00 1.020743e-01 8.259875e+00 9.941164e-01 3.441950e+03 5.477690e-01 -4.114687e-03 4.425406e-03
9.340039e-01 1.500000e+01 4.000000e+00 1.010879e-01 8.250617e+00 9.944423e-01 3.422063e+03 5.447687e-01 -4.859209e-03 4.515648e-03
9.345040e-01 1.500000e+01 4.000000e+00 9.994913e-02 8.241428e+00 1.000416e+00 3.421002e+03 5.442589e-01 2.511740e-04 4.603744e-03
9.350040e-01 1.500000e+01 4.000000e+00 9.873345e-02 8.231242e+00 1.006024e+00 3.418769e+03 5.440836e-01 8.516788e-03 4.587173e-03
9.355040e-01 1.500000e+01 4.000000e+00 9.765634e-02 8.221976e+00 1.006268e+00 3.417964e+03 5.439829e-01 3.769994e-03 4.643202e-03
9.360040e-01 1.500000e+01 4.000000e+00 9.630781e-02 8.211497e+00 9.841982e-01 3.357637e+03 5.341314e-01 -1.742125e-03 4.616857e-03
9.365041e-01 1.500000e+01 4.000000e+00 9.474612e-02 8.201481e+00 1.005589e+00 3.372807e+03 5.367612e-01 4.310846e-03 4.646778e-03
9.370041e-01 1.500000e+01 4.000000e+00 9.287768e-02 8.190965e+00 9.841411e-01 3.338302e+03 5.315129e-01 7.178068e-03 4.631042e-03
9.375041e-01 1.500000e+01 4.000000e+00 9.133138e-02 8.180320e+00 9.985756e-01 3.301113e+03 5.253481e-01 3.122211e-03 4.693389e-03
9.380041e-01 1.500000e+01 4.000000e+00 8.985909e-02 8.169810e+00 9.918756e-01 3.301910e+03 5.257546e-01 4.050136e-03 4.658818e-03
9.385042e-01 1.500000e+01 4.000000e+00 8.786014e-02 8.158306e+00 9.943554e-01 3.270872e+03 5.205448e-01 -5.878210e-04 4.743934e-03
9.390042e-01 1.500000e+01 4.000000e+00 8.591600e-02 8.146608e+00 1.003972e+00 3.260800e+03 5.188600e-01 -4.389822e-03 4.634380e-03
9.395042e-01 1.500000e+01 4.000000e+00 8.388764e-02 8.134072e+00 1.000065e+00 3.245273e+03 5.164267e-01 7.589936e-03 4.638076e-03
9.400042e-01 1.500000e+01 4.000000e+00 8.227558e-02 8.121737e+00 9.961582e-01 3.196322e+03 5.085037e-01 -7.062316e-03 4.663944e-03
9.405043e-01 1.500000e+01 4.000000e+00 8.019376e-02 8.108536e+00 9.921819e-01 3.145053e+03 5.003931e-01 -4.359365e-03 4.639626e-03
9.410043e-01 1.500000e+01 4.000000e+00 7.834430e-02 8.095013e+00 1.003899e+00 3.126898e+03 4.976402e-01 -4.401207e-03 4.667044e-03
9.415043e-01 1.500000e+01 4.000000e+00 7.680866e-02 8.081511e+00 1.005748e+00 3.141031e+03 4.997844e-01 -1.415008e-02 4.671454e-03
9.420043e-01 1.500000e+01 4.000000e+00 7.527620e-02 8.067302e+00 9.814343e-01 3.070761e+03 4.887754e-01 1.659274e-03 4.690051e-03
9.425043e-01 1.500000e+01 4.000000e+00 7.382738e-02 8.053049e+00 1.008120e+00 3.025110e+03 4.814132e-01 6.385684e-03 4.632831e-03
9.430044e-01 1.500000e+01 4.000000e+00 7.261986e-02 8.038078e+00 9.746607e-01 2.952721e+03 4.697837e-01 4.104376e-04 4.643559e-03
9.435044e-01 1.500000e+01 4.000000e+00 7.114280e-02 8.023503e+00 9.931324e-01 2.948953e+03 4.692882e-01 1.265001e-02 4.634857e-03
9.440044e-01 1.500000e+01 4.000000e+00 7.021394e-02 8.009056e+00 1.006187e+00 2.923031e+03 4.652466e-01 -3.443956e-03 4.705191e-03
9.445044e-01 1.500000e+01 4.000000e+00 6.907543e-02 7.994362e+00 9.816082e-01 2.853568e+03 4.540933e-01 -1.634413e-02 4.679799e-03
9.450045e-01 1.500000e+01 4.000000e+00 6.829195e-02 7.980163e+00 9.774637e-01 2.805480e+03 4.464078e-01 -1.381040e-03 4.671216e-03
9.455045e-01 1.500000e+01 4.000000e+00 6.773692e-02 7.966026e+00 9.986436e-01 2.799183e+03 4.454349e-01 -1.127756e-02 4.634500e-03
9.460045e-01 1.500000e+01 4.000000e+00 6.717893e-02 7.951979e+00 9.983240e-01 2.758476e+03 4.389754e-01 9.350181e-03 4.668355e-03
9.465045e-01 1.500000e+01 4.000000e+00 6.668582e-02 7.938742e+00 9.934014e-01 2.740025e+03 4.360590e-01 -9.101987e-03 4.680634e-03
9.470046e-01 1.500000e+01 4.000000e+00 6.619994e-02 7.926126e+00 9.903316e-01 2.722035e+03 4.331234e-01 -1.603425e-03 4.692435e-03
9.475046e-01 1.500000e+01 4.000000e+00 6.628338e-02 7.913591e+00 1.000389e+00 2.689576e+03 4.280547e-01 1.218843e-02 4.709840e-03
9.480046e-01 1.500000e+01 4.000000e+00 6.631412e-02 7.901726e+00 9.872564e-01 2.621798e+03 4.172079e-01 -9.247959e-03 4.745960e-03
9.485046e-01 1.500000e+01 4.000000e+00 6.645570e-02 7.890229e+00 9.968833e-01 2.607226e+03 4.148224e-01 -9.357929e-04 4.735589e-03
9.490047e-01 1.500000e+01 4.000000e+00 6.710595e-02 7.879318e+00 9.839601e-01 2.550687e+03 4.058892e-01 2.188921e-03 4.780054e-03
9.495047e-01 1.500000e+01 4.000000e+00 6.747542e-02 7.869388e+00 9.867386e-01 2.523649e+03 4.016120e-01 2.047539e-03 4.751205e-03
9.500047e-01 1.500000e+01 4.000000e+00 6.811634e-02 7.859619e+00 1.004307e+00 2.510940e+03 3.995858e-01 1.934290e-03 4.828453e-03
9.505047e-01 1.500000e+01 4.000000e+00 6.909586e-02 7.849879e+00 9.920900e-01 2.443686e+03 3.887527e-01 -5.102575e-03 4.903078e-03
9.510047e-01 1.500000e+01 4.000000e+00 6.982812e-02 7.841028e+00 9.917806e-01 2.418410e+03 3.850269e-01 5.167723e-03 4.844189e-03
9.515048e-01 1.500000e+01 4.000000e+00 7.103905e-02 7.831756e+00 9.804358e-01 2.353186e+03 3.744325e-01 1.175976e-02 4.952431e-03
9.520048e-01 1.500000e+01 4.000000e+00 7.221976e-02 7.823002e+00 9.990256e-01 2.334813e+03 3.715926e-01 1.620817e-02 4.972696e-03
9.525048e-01 1.500000e+01 4.000000e+00 7.332825e-02 7.814164e+00 9.880217e-01 2.304541e+03 3.667701e-01 1.146078e-03 4.979849e-03
9.530048e-01 1.500000e+01 4.000000e+00 7.465325e-02 7.805094e+00 9.956722e-01 2.265943e+03 3.606457e-01 4.644036e-03 4.972696e-03
9.535049e-01 1.500000e+01 4.000000e+00 7.579852e-02 7.796463e+00 9.920881e-01 2.228122e+03 3.546140e-01 -2.860785e-03 5.017996e-03
9.540049e-01 1.500000e+01 4.000000e+00 7.704831e-02 7.787677e+00 9.903299e-01 2.200382e+03 3.501943e-01 9.133458e-03 5.004048e-03
9.545049e-01 1.500000e+01 4.000000e+00 7.807389e-02 7.778291e+00 9.931318e-01 2.152366e+03 3.424672e-01 1.522064e-02 5.035996e-03
9.550049e-01 1.500000e+01 4.000000e+00 7.922570e-02 7.769567e+00 9.903746e-01 2.133097e+03 3.394943e-01 4.439354e-03 5.057335e-03
9.555050e-01 1.500000e+01 4.000000e+00 7.997002e-02 7.760635e+00 9.992260e-01 2.091047e+03 3.326749e-01 -1.190901e-04 5.095601e-03
9.560050e-01 1.500000e+01 4.000000e+00 8.058634e-02 7.751308e+00 9.901673e-01 2.078332e+03 3.308085e-01 5.155802e-03 5.017757e-03
9.565050e-01 1.500000e+01 4.000000e+00 8.131531e-02 7.741863e+00 9.935176e-01 2.031066e+03 3.232772e-01 -2.846956e-03 5.077124e-03
9.570050e-01 1.500000e+01 4.000000e+00 8.177903e-02 7.732554e+00 9.992200e-01 2.011773e+03 3.201414e-01 9.344816e-04 5.054355e-03
9.575050e-01 1.500000e+01 4.000000e+00 8.208890e-02 7.723601e+00 9.991304e-01 1.986371e+03 3.159325e-01 -6.366372e-04 5.072951e-03
9.580051e-01 1.500000e+01 4.000000e+00 8.252042e-02 7.715110e+00 9.941095e-01 1.983003e+03 3.153580e-01 7.705688e-04 5.062222e-03
9.585051e-01 1.500000e+01 4.000000e+00 8.251833e-02 7.705786e+00 9.795178e-01 1.962715e+03 3.121936e-01 -1.124978e-02 5.074978e-03
9.590051e-01 1.500000e+01 4.000000e+00 8.246872e-02 7.696660e+00 9.875636e-01 1.955238e+03 3.111740e-01 6.830692e-05 5.053520e-03
9.595051e-01 1.500000e+01 4.000000e+00 8.250517e-02 7.688196e+00 9.927741e-01 1.939849e+03 3.086947e-01 6.394982e-03 5.153894e-03
9.600052e-01 1.500000e+01 4.000000e+00 8.244421e-02 7.679447e+00 9.892511e-01 1.914433e+03 3.044783e-01 -9.614229e-05 5.110502e-03
9.605052e-01 1.500000e+01 4.000000e+00 8.220398e-02 7.670316e+00 9.865694e-01 1.908632e+03 3.036042e-01 2.369881e-03 5.122066e-03
9.610052e-01 1.500000e+01 4.000000e+00 8.196419e-02 7.660891e+00 9.890629e-01 1.911362e+03 3.042868e-01 2.761364e-03 5.184293e-03
9.615052e-01 1.500000e+01 4.000000e+00 8.157434e-02 7.651127e+00 9.819644e-01 1.898083e+03 3.020425e-01 3.928423e-03 5.176663e-03
9.620053e-01 1.500000e+01 4.000000e+00 8.092453e-02 7.640346e+00 9.863608e-01 1.912053e+03 3.042296e-01 2.857924e-03 5.211592e-03
9.625053e-01 1.500000e+01 4.000000e+00 8.052131e-02 7.629535e+00 9.830701e-01 1.902111e+03 3.027618e-01 -1.109195e-02 5.149364e-03
9.630053e-01 1.500000e+01 4.000000e+00 7.966574e-02 7.617201e+00 9.771972e-01 1.891463e+03 3.009464e-01 4.532337e-04 5.300403e-03
9.635053e-01 1.500000e+01 4.000000e+00 7.862844e-02 7.604580e+00 9.863669e-01 1.902096e+03 3.027450e-01 1.323962e-02 5.334139e-03
9.640054e-01 1.500000e+01 4.000000e+00 7.756113e-02 7.590578e+00 9.798568e-01 1.903533e+03 3.029210e-01 3.749728e-03 5.324006e-03
9.645054e-01 1.500000e+01 4.000000e+00 7.621975e-02 7.576961e+00 9.711865e-01 1.893906e+03 3.014793e-01 1.479554e-02 5.389333e-03
9.650054e-01 1.500000e+01 4.000000e+00 7.450303e-02 7.561631e+00 9.914535e-01 1.906677e+03 3.034444e-01 4.352450e-03 5.428910e-03
9.655054e-01 1.500000e+01 4.000000e+00 7.286537e-02 7.547033e+00 9.900197e-01 1.897917e+03 3.020070e-01 7.456541e-03 5.464911e-03
9.660054e-01 1.500000e+01 4.000000e+00 7.098722e-02 7.532533e+00 9.962449e-01 1.901544e+03 3.026946e-01 1.997113e-03 5.541205e-03
9.665055e-01 1.500000e+01 4.000000e+00 6.904088e-02 7.517619e+00 9.868870e-01 1.918372e+03 3.052498e-01 -1.935899e-03 5.649924e-03
9.670055e-01 1.500000e+01 4.000000e+00 6.708054e-02 7.503323e+00 9.909297e-01 1.942346e+03 3.090571e-01 -1.217365e-03 5.682588e-03
9.675055e-01 1.500000e+01 4.000000e+00 6.488751e-02 7.488715e+00 9.891775e-01 1.933890e+03 3.077733e-01 6.969333e-03 5.740047e-03
9.680055e-01 1.500000e+01 4.000000e+00 6.255834e-02 7.475599e+00 9.870779e-01 1.934749e+03 3.078603e-01 1.226449e-02 5.818725e-03
9.685056e-01 1.500000e+01 4.000000e+00 6.033500e-02 7.462339e+00 9.853740e-01 1.919981e+03 3.056714e-01 -1.006740e-02 5.894899e-03
9.690056e-01 1.500000e+01 4.000000e+00 5.799996e-02 7.450325e+00 9.940379e-01 1.945932e+03 3.096981e-01 4.899263e-03 5.961657e-03
9.695056e-01 1.500000e+01 4.000000e+00 5.583334e-02 7.438143e+00 9.930148e-01 1.934269e+03 3.078305e-01 4.724145e-03 6.078839e-03
9.700056e-01 1.500000e+01 4.000000e+00 5.355610e-02 7.426641e+00 9.945104e-01 1.946586e+03 3.097516e-01 3.796816e-03 6.184936e-03
9.705057e-01 1.500000e+01 4.000000e+00 5.147649e-02 7.415129e+00 9.784022e-01 1.936841e+03 3.082505e-01 2.765656e-04 6.279469e-03
9.710057e-01 1.500000e+01 4.000000e+00 4.982765e-02 7.404683e+00 9.915596e-01 1.951606e+03 3.106017e-01 6.509423e-03 6.381154e-03
9.715057e-01 1.500000e+01 4.000000e+00 4.794643e-02 7.394230e+00 9.826940e-01 1.957778e+03 3.116105e-01 9.452581e-03 6.504297e-03
9.720057e-01 1.500000e+01 4.000000e+00 4.636984e-02 7.383771e+00 9.938986e-01 1.968215e+03 3.132548e-01 -4.347682e-03 6.595254e-03
9.725057e-01 1.500000e+01 4.000000e+00 4.520589e-02 7.374288e+00 9.870151e-01 1.986094e+03 3.161656e-01 2.437711e-03 6.717801e-03
9.730058e-01 1.500000e+01 4.000000e+00 4.422704e-02 7.364213e+00 9.960517e-01 1.978428e+03 3.148678e-01 -8.982420e-05 6.822586e-03
9.735058e-01 1.500000e+01 4.000000e+00 4.372069e-02 7.354310e+00 9.883198e-01 1.967724e+03 3.131796e-01 -1.140773e-03 6.899953e-03
9.740058e-01 1.500000e+01 4.000000e+00 4.353887e-02 7.345072e+00 9.812584e-01 1.971839e+03 3.138405e-01 1.280999e-02 6.967187e-03
9.745058e-01 1.500000e+01 4.000000e+00 4.354170e-02 7.336197e+00 9.907843e-01 1.986756e+03 3.162219e-01 9.649396e-03 7.070184e-03
9.750059e-01 1.500000e+01 4.000000e+00 4.438958e-02 7.327590e+00 9.843976e-01 1.964403e+03 3.126739e-01 5.335808e-03 7.099867e-03
9.755059e-01 1.500000e+01 4.000000e+00 4.526317e-02 7.319388e+00 9.804845e-01 1.994847e+03 3.175200e-01 7.551432e-03 7.234573e-03
9.760059e-01 1.500000e+01 4.000000e+00 4.665057e-02 7.311899e+00 9.748664e-01 1.983670e+03 3.157705e-01 -1.496196e-03 7.240891e-03
9.765059e-01 1.500000e+01 4.000000e+00 4.851427e-02 7.304774e+00 9.830855e-01 1.997458e+03 3.179359e-01 -2.201438e-03 7.273674e-03
9.770060e-01 1.500000e+01 4.000000e+00 5.106832e-02 7.298513e+00 9.889070e-01 2.015960e+03 3.208762e-01 7.923961e-03 7.361650e-03
9.775060e-01 1.500000e+01 4.000000e+00 5.387283e-02 7.292862e+00 9.822279e-01 2.021532e+03 3.217849e-01 -3.070951e-03 7.390022e-03
9.780060e-01 1.500000e+01 4.000000e+00 5.677256e-02 7.287343e+00 9.840778e-01 2.018730e+03 3.213929e-01 -6.146252e-03 7.479668e-03
9.785060e-01 1.500000e+01 4.000000e+00 5.998245e-02 7.282219e+00 9.829550e-01 2.027936e+03 3.229154e-01 -1.279944e-02 7.439375e-03
9.790061e-01 1.500000e+01 4.000000e+00 6.360441e-02 7.278096e+00 9.873200e-01 2.031032e+03 3.233258e-01 -1.100838e-02 7.355213e-03
9.795061e-01 1.500000e+01 4.000000e+00 6.728227e-02 7.273774e+00 9.891352e-01 2.037081e+03 3.242533e-01 -1.415551e-03 7.374525e-03
9.800061e-01 1.500000e+01 4.000000e+00 7.092075e-02 7.269800e+00 9.981086e-01 2.034596e+03 3.240276e-01 6.920576e-03 7.367492e-03
9.805061e-01 1.500000e+01 4.000000e+00 7.496442e-02 7.265921e+00 9.823920e-01 2.056767e+03 3.274849e-01 1.665032e-02 7.309794e-03
9.810061e-01 1.500000e+01 4.000000e+00 7.886679e-02 7.262631e+00 9.594807e-01 2.012092e+03 3.202856e-01 -6.265044e-04 7.247448e-03
9.815062e-01 1.500000e+01 4.000000e+00 8.281997e-02 7.258903e+00 9.851592e-01 2.046789e+03 3.259294e-01 -2.123237e-03 7.216573e-03
9.820062e-01 1.500000e+01 4.000000e+00 8.670491e-02 7.255735e+00 9.966630e-01 2.052530e+03 3.269614e-01 4.118919e-03 7.173896e-03
9.825062e-01 1.500000e+01 4.000000e+00 9.033909e-02 7.251617e+00 9.936517e-01 2.057250e+03 3.275521e-01 -6.880283e-03 7.135630e-03
9.830062e-01 1.500000e+01 4.000000e+00 9.382638e-02 7.247776e+00 9.880148e-01 2.055386e+03 3.271318e-01 -1.073337e-02 7.091165e-03
9.835063e-01 1.500000e+01 4.000000e+00 9.729462e-02 7.244667e+00 9.871379e-01 2.061391e+03 3.281961e-01 1.399994e-03 6.947756e-03
9.840063e-01 1.500000e+01 4.000000e+00 1.003471e-01 7.240651e+00 9.779721e-01 2.068418e+03 3.293786e-01 1.371539e-02 6.975651e-03
9.845063e-01 1.500000e+01 4.000000e+00 1.032951e-01 7.236620e+00 9.837880e-01 2.048086e+03 3.262651e-01 -1.762986e-03 6.871700e-03
9.850063e-01 1.500000e+01 4.000000e+00 1.059376e-01 7.232897e+00 9.852517e-01 2.076881e+03 3.304193e-01 -1.549661e-03 6.877065e-03
9.855064e-01 1.500000e+01 4.000000e+00 1.084439e-01 7.228480e+00 9.702472e-01 2.083349e+03 3.316142e-01 1.440859e-02 6.842613e-03
9.860064e-01 1.500000e+01 4.000000e+00 1.106575e-01 7.224298e+00 9.864782e-01 2.073689e+03 3.301458e-01 1.916373e-02 6.830573e-03
9.865064e-01 1.500000e+01 4.000000e+00 1.126852e-01 7.220888e+00 9.886305e-01 2.083394e+03 3.315496e-01 6.732583e-03 6.756425e-03
9.870064e-01 1.500000e+01 4.000000e+00 1.141718e-01 7.216853e+00 9.724330e-01 2.087585e+03 3.321377e-01 1.067996e-03 6.819487e-03
9.875064e-01 1.500000e+01 4.000000e+00 1.155163e-01 7.213559e+00 9.827219e-01 2.089401e+03 3.324100e-01 9.131193e-03 6.820440e-03
9.880065e-01 1.500000e+01 4.000000e+00 1.166510e-01 7.209534e+00 9.797325e-01 2.094647e+03 3.331660e-01 -5.927086e-04 6.832957e-03
9.885065e-01 1.500000e+01 4.000000e+00 1.175599e-01 7.206247e+00 9.871794e-01 2.114725e+03 3.368763e-01 -1.149535e-03 6.824017e-03
9.890065e-01 1.500000e+01 4.000000e+00 1.183955e-01 7.202511e+00 9.674604e-01 2.109697e+03 3.356503e-01 5.014777e-03 6.830692e-03
9.895065e-01 1.500000e+01 4.000000e+00 1.187317e-01 7.198729e+00 9.902334e-01 2.112022e+03 3.359338e-01 3.938794e-03 6.909847e-03
9.900066e-01 1.500000e+01 4.000000e+00 1.190882e-01 7.195580e+00 9.943639e-01 2.133213e+03 3.393581e-01 -4.103661e-03 6.959438e-03
9.905066e-01 1.500000e+01 4.000000e+00 1.191009e-01 7.192002e+00 9.891205e-01 2.135200e+03 3.398281e-01 6.590843e-03 6.952047e-03
9.910066e-01 1.500000e+01 4.000000e+00 1.191901e-01 7.188339e+00 9.848935e-01 2.143113e+03 3.410740e-01 -2.270997e-03 7.030725e-03
9.915066e-01 1.500000e+01 4.000000e+00 1.190092e-01 7.184923e+00 9.864009e-01 2.158685e+03 3.436603e-01 1.674080e-02 7.092834e-03
9.920067e-01 1.500000e+01 4.000000e+00 1.187328e-01 7.180969e+00 9.973528e-01 2.161904e+03 3.439761e-01 1.415658e-02 7.127523e-03
9.925067e-01 1.500000e+01 4.000000e+00 1.183895e-01 7.177115e+00 9.895534e-01 2.152820e+03 3.426904e-01 7.095814e-03 7.162571e-03
9.930067e-01 1.500000e+01 4.000000e+00 1.181125e-01 7.173205e+00 9.953747e-01 2.157293e+03 3.435558e-01 -1.313508e-03 7.259846e-03
9.935067e-01 1.500000e+01 4.000000e+00 1.176160e-01 7.169183e+00 9.939998e-01 2.166623e+03 3.443939e-01 2.037525e-03 7.288456e-03
9.940068e-01 1.500000e+01 4.000000e+00 1.171088e-01 7.164741e+00 9.937697e-01 2.164290e+03 3.445804e-01 8.744001e-03 7.305622e-03
9.945068e-01 1.500000e+01 4.000000e+00 1.166515e-01 7.160901e+00 9.788359e-01 2.159098e+03 3.436852e-01 8.642793e-03 7.394910e-03
9.950068e-01 1.500000e+01 4.000000e+00 1.160936e-01 7.156423e+00 9.842837e-01 2.177843e+03 3.466370e-01 -3.717184e-03 7.490993e-03
9.955068e-01 1.500000e+01 4.000000e+00 1.156737e-01 7.151488e+00 9.917192e-01 2.178093e+03 3.464853e-01 3.093958e-03 7.465839e-03
9.960068e-01 1.500000e+01 4.000000e+00 1.152193e-01 7.146880e+00 9.968489e-01 2.184032e+03 3.475173e-01 5.764484e-03 7.565618e-03
9.965069e-01 1.500000e+01 4.000000e+00 1.146053e-01 7.141633e+00 9.871724e-01 2.183247e+03 3.473780e-01 -1.194835e-03 7.569432e-03
9.970069e-01 1.500000e+01 4.000000e+00 1.140665e-01 7.136517e+00 9.938287e-01 2.177037e+03 3.465114e-01 6.220818e-03 7.526159e-03
9.975069e-01 1.500000e+01 4.000000e+00 1.134940e-01 7.131281e+00 9.973037e-01 2.196597e+03 3.496335e-01 -3.835201e-03 7.622004e-03
9.980069e-01 1.500000e+01 4.000000e+00 1.129475e-01 7.125979e+00 9.810100e-01 2.165268e+03 3.448651e-01 -6.138682e-04 7.566094e-03
9.985070e-01 1.500000e+01 4.000000e+00 1.124748e-01 7.120157e+00 9.998514e-01 2.169815e+03 3.454470e-01 4.446507e-03 7.585526e-03
9.990070e-01 1.500000e+01 4.000000e+00 1.118103e-01 7.114623e+00 9.857981e-01 2.139566e+03 3.405891e-01 2.934813e-03 7.553458e-03
9.995070e-01 1.500000e+01 4.000000e+00 1.112766e-01 7.108784e+00 9.877660e-01 2.144637e+03 3.413376e-01 6.507635e-04 7.478714e-03
1.000000e+00 1.500000e+01 4.000000e+00 1.105962e-01 7.102495e+00 1.001502e+00 2.138243e+03 3.403093e-01 7.779360e-03 7.501483e-03
