-2.438000, 7.648339e-03
-2.432000, 7.631881e-03
-2.426000, 7.618490e-03
-2.420000, 7.608102e-03
-2.414000, 7.600651e-03
-2.408000, 7.596078e-03
-2.402000, 7.594321e-03
-2.396000, 7.595325e-03
-2.390000, 7.599034e-03
-2.384000, 7.605395e-03
-2.378000, 7.614359e-03
-2.372000, 7.625876e-03
-2.366000, 7.639901e-03
-2.360000, 7.656389e-03
-2.354000, 7.675299e-03
-2.348000, 7.696592e-03
-2.342000, 7.720228e-03
-2.336000, 7.746173e-03
-2.330000, 7.774392e-03
-2.324000, 7.804855e-03
-2.318000, 7.837529e-03
-2.312000, 7.872388e-03
-2.306000, 7.909404e-03
-2.300000, 7.948553e-03
-2.294000, 7.989811e-03
-2.288000, 8.033157e-03
-2.282000, 8.078570e-03
-2.276000, 8.126033e-03
-2.270000, 8.175527e-03
-2.264000, 8.227038e-03
-2.258000, 8.280550e-03
-2.252000, 8.336052e-03
-2.246000, 8.393531e-03
-2.240000, 8.452976e-03
-2.234000, 8.514379e-03
-2.228000, 8.577732e-03
-2.222000, 8.643028e-03
-2.216000, 8.710261e-03
-2.210000, 8.779427e-03
-2.204000, 8.850522e-03
-2.198000, 8.923543e-03
-2.192000, 8.998490e-03
-2.186000, 9.075361e-03
-2.180000, 9.154157e-03
-2.174000, 9.234880e-03
-2.168000, 9.317532e-03
-2.162000, 9.402115e-03
-2.156000, 9.488635e-03
-2.150000, 9.577095e-03
-2.144000, 9.667503e-03
-2.138000, 9.759863e-03
-2.132000, 9.854184e-03
-2.126000, 9.950474e-03
-2.120000, 1.004874e-02
-2.114000, 1.014900e-02
-2.108000, 1.025125e-02
-2.102000, 1.035551e-02
-2.096000, 1.046179e-02
-2.090000, 1.057010e-02
-2.084000, 1.068046e-02
-2.078000, 1.079288e-02
-2.072000, 1.090738e-02
-2.066000, 1.102396e-02
-2.060000, 1.114266e-02
-2.054000, 1.126347e-02
-2.048000, 1.138642e-02
-2.042000, 1.151153e-02
-2.036000, 1.163881e-02
-2.030000, 1.176829e-02
-2.024000, 1.189999e-02
-2.018000, 1.203391e-02
-2.012000, 1.217010e-02
-2.006000, 1.230856e-02
-2.000000, 1.244931e-02
