#./munderdamped_3d --dev=1 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0 --block=1024 --paths=4194304 --periods=20000 --trans=18000 --samples=4000 --spp=4000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.0:0.005:50:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0-m0.8775-a12.2-w5.775-f_0.0_0.005-spp4000.dat
#./munderdamped_3d --dev=3 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0 --block=1024 --paths=4194304 --periods=20000 --trans=18000 --samples=4000 --spp=4000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.005:0.01:50:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0-m0.8775-a12.2-w5.775-f_0.005_0.01-spp4000.dat
#./munderdamped_3d --dev=0 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0 --block=1024 --paths=4194304 --periods=20000 --trans=18000 --samples=4000 --spp=4000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.01:0.015:50:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0-m0.8775-a12.2-w5.775-f_0.01_0.015-spp4000.dat
#./munderdamped_3d --dev=0 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0 --block=1024 --paths=4194304 --periods=20000 --trans=18000 --samples=4000 --spp=4000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.015:0.02:50:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0-m0.8775-a12.2-w5.775-f_0.015_0.02-spp4000.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
7.799995e-03 1.220000e+01 5.775000e+00 -7.995509e-02 5.224226e+00 1.857831e+00 3.938715e+08 9.177452e+03 -6.559311e-01 2.651966e-02
7.899995e-03 1.220000e+01 5.775000e+00 -8.026381e-02 5.224463e+00 1.864577e+00 3.941263e+08 9.176911e+03 -6.563988e-01 2.647841e-02
7.999995e-03 1.220000e+01 5.775000e+00 -7.732080e-02 5.225107e+00 1.638919e+00 3.853796e+08 9.181935e+03 -6.408213e-01 2.648008e-02
8.099995e-03 1.220000e+01 5.775000e+00 -7.764440e-02 5.224576e+00 1.702178e+00 3.878060e+08 9.181389e+03 -6.452019e-01 2.651834e-02
8.199994e-03 1.220000e+01 5.775000e+00 -6.979056e-02 5.226427e+00 1.985072e+00 3.990617e+08 9.193950e+03 -6.635456e-01 2.644300e-02
8.299994e-03 1.220000e+01 5.775000e+00 -6.779718e-02 5.227197e+00 1.951311e+00 3.986295e+08 9.196934e+03 -6.595647e-01 2.643430e-02
8.399994e-03 1.220000e+01 5.775000e+00 -7.112266e-02 5.226453e+00 1.984933e+00 3.989589e+08 9.191940e+03 -6.634650e-01 2.647400e-02
8.499994e-03 1.220000e+01 5.775000e+00 -6.788915e-02 5.227127e+00 1.952038e+00 3.986562e+08 9.196805e+03 -6.597070e-01 2.655303e-02
8.599994e-03 1.220000e+01 5.775000e+00 -7.505009e-02 5.225786e+00 1.909600e+00 3.962085e+08 9.185726e+03 -6.594366e-01 2.639318e-02
8.699994e-03 1.220000e+01 5.775000e+00 -7.920550e-02 5.224475e+00 1.836739e+00 3.930661e+08 9.178790e+03 -6.545678e-01 2.633846e-02
8.799993e-03 1.220000e+01 5.775000e+00 -7.535334e-02 5.225423e+00 1.887425e+00 3.952960e+08 9.185218e+03 -6.579408e-01 2.650666e-02
8.899993e-03 1.220000e+01 5.775000e+00 -7.399968e-02 5.225536e+00 1.952873e+00 3.979211e+08 9.187414e+03 -6.622842e-01 2.638900e-02
8.999993e-03 1.220000e+01 5.775000e+00 -7.292876e-02 5.225630e+00 1.981673e+00 3.985950e+08 9.189101e+03 -6.632234e-01 2.634406e-02
9.099993e-03 1.220000e+01 5.775000e+00 -6.815680e-02 5.226943e+00 1.958545e+00 3.988623e+08 9.196414e+03 -6.604942e-01 2.633822e-02
9.199993e-03 1.220000e+01 5.775000e+00 -6.073697e-02 5.228627e+00 2.333658e+00 3.992758e+08 9.206813e+03 -6.631276e-01 2.632511e-02
9.299993e-03 1.220000e+01 5.775000e+00 -5.188173e-02 5.230527e+00 2.245353e+00 4.002188e+08 9.217638e+03 -6.545929e-01 2.633858e-02
9.399992e-03 1.220000e+01 5.775000e+00 -4.197184e-02 5.233551e+00 2.188528e+00 3.986462e+08 9.227720e+03 -6.590868e-01 2.640545e-02
9.499992e-03 1.220000e+01 5.775000e+00 -3.545895e-02 5.234512e+00 2.150536e+00 3.943906e+08 9.233218e+03 -6.513324e-01 2.626407e-02
9.599992e-03 1.220000e+01 5.775000e+00 -3.061777e-02 5.235268e+00 2.058802e+00 4.012885e+08 9.236732e+03 -6.636716e-01 2.628708e-02
9.699992e-03 1.220000e+01 5.775000e+00 -3.472524e-02 5.234260e+00 2.247241e+00 3.982570e+08 9.233767e+03 -6.578901e-01 2.636003e-02
9.799992e-03 1.220000e+01 5.775000e+00 -3.958791e-02 5.233084e+00 1.979342e+00 3.892262e+08 9.229823e+03 -6.438932e-01 2.639067e-02
9.899992e-03 1.220000e+01 5.775000e+00 -4.360713e-02 5.232471e+00 2.238527e+00 4.002131e+08 9.226178e+03 -6.617345e-01 2.626097e-02
1.000000e-02 1.220000e+01 5.775000e+00 -4.316915e-02 5.232969e+00 2.227470e+00 3.999898e+08 9.226603e+03 -6.612895e-01 2.631867e-02
1.010000e-02 1.220000e+01 5.775000e+00 -4.462790e-02 5.232753e+00 2.251257e+00 4.002997e+08 9.225199e+03 -6.621828e-01 2.632713e-02
