#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:1.95:3.05:100:1 --domainy=s:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:1.95:3.05:100:1_s:-0.05:1.05:100:1_40_0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
1.595874e+02 9.141132e-01 3.524068e+00 9.899771e-01 8.386391e+05 6.655987e+01 3.708780e-02 4.669428e-04
1.636811e+02 9.141132e-01 3.481117e+00 9.930609e-01 8.798074e+05 7.000016e+01 1.825631e-02 4.914999e-04
1.678798e+02 9.141132e-01 3.442232e+00 9.947183e-01 8.867354e+05 7.088379e+01 -1.038599e-02 4.687309e-04
1.721862e+02 9.141132e-01 3.405572e+00 1.008260e+00 9.321298e+05 7.429861e+01 -3.322673e-02 4.540682e-04
1.766031e+02 9.141132e-01 3.364002e+00 9.957168e-01 9.459802e+05 7.525355e+01 4.889083e-02 4.719496e-04
1.811333e+02 9.141132e-01 3.325383e+00 9.937307e-01 9.499532e+05 7.573992e+01 -2.316844e-02 4.823208e-04
1.857796e+02 9.141132e-01 3.277129e+00 1.000734e+00 1.012463e+06 8.065463e+01 -6.691557e-02 4.687309e-04
1.905452e+02 9.141132e-01 3.232283e+00 1.012206e+00 1.038966e+06 8.283187e+01 6.915212e-03 4.713535e-04
1.954330e+02 9.141132e-01 3.189485e+00 9.815230e-01 1.017592e+06 8.097549e+01 -3.307581e-03 4.925728e-04
2.004462e+02 9.141132e-01 3.146389e+00 9.720379e-01 1.012424e+06 8.043818e+01 -5.079687e-03 4.723072e-04
2.055880e+02 9.141132e-01 3.102917e+00 9.755693e-01 1.057287e+06 8.416113e+01 6.106257e-03 4.673004e-04
2.108617e+02 9.141132e-01 3.052630e+00 1.003995e+00 1.149523e+06 9.149754e+01 -2.320063e-02 4.405975e-04
2.162707e+02 9.141132e-01 3.013450e+00 1.003239e+00 1.158912e+06 9.227676e+01 1.882434e-03 4.417896e-04
2.218184e+02 9.141132e-01 2.977607e+00 9.649470e-01 1.140157e+06 9.063683e+01 9.393692e-03 4.365444e-04
2.275084e+02 9.141132e-01 2.929157e+00 1.013975e+00 1.267464e+06 1.007540e+02 2.340603e-02 4.755259e-04
2.333444e+02 9.141132e-01 2.882863e+00 1.021487e+00 1.300116e+06 1.033667e+02 1.497185e-02 4.580021e-04
2.393301e+02 9.141132e-01 2.836473e+00 9.985042e-01 1.287150e+06 1.025900e+02 5.735052e-02 4.290342e-04
2.454693e+02 9.141132e-01 2.792071e+00 9.902622e-01 1.283154e+06 1.020196e+02 -6.479025e-04 4.533529e-04
2.517661e+02 9.141132e-01 2.747535e+00 1.004842e+00 1.446482e+06 1.151772e+02 -1.293302e-03 4.616976e-04
2.582243e+02 9.141132e-01 2.700004e+00 1.006184e+00 1.484750e+06 1.180955e+02 3.651261e-03 4.762411e-04
2.648482e+02 9.141132e-01 2.662575e+00 1.032791e+00 1.590285e+06 1.265193e+02 -4.411536e-02 4.568100e-04
