#./underdamped_3d --dev=3 --amp=4.818 --omega=4.028 --force=0.01925 --gam=0.1 --Dg=4e-06 --block=1024 --paths=262144 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=a:4.818:4.818:1:0 --domainy=w:4.028:4.028:1:0 --domainz=g:0.005:0.0325:100:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./temp/3d-gaw-f0.01925-D4e-06-a4.818-w4.028-spp200-part0.dat
#g a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
3.662501e-02 4.818000e+00 4.028000e+00 2.555806e+00 7.319830e+00 1.971997e+00 1.138599e+10 1.360265e+04 1.119781e+02 -6.210208e-04
3.690001e-02 4.818000e+00 4.028000e+00 2.556239e+00 7.321015e+00 2.019678e+00 1.105714e+10 1.323083e+04 1.152782e+02 -6.254911e-04
3.717501e-02 4.818000e+00 4.028000e+00 2.555589e+00 7.321290e+00 1.979623e+00 1.155463e+10 1.388590e+04 1.102252e+02 -6.422997e-04
3.745002e-02 4.818000e+00 4.028000e+00 2.556396e+00 7.321507e+00 1.970093e+00 1.094558e+10 1.306126e+04 1.162791e+02 -7.087588e-04
3.772502e-02 4.818000e+00 4.028000e+00 2.556475e+00 7.321749e+00 1.983441e+00 1.089044e+10 1.303647e+04 1.167523e+02 -7.187128e-04
3.800002e-02 4.818000e+00 4.028000e+00 2.555786e+00 7.321994e+00 1.975819e+00 1.141852e+10 1.372213e+04 1.112265e+02 -8.161068e-04
3.827502e-02 4.818000e+00 4.028000e+00 2.557479e+00 7.322232e+00 1.964369e+00 1.014394e+10 1.211049e+04 1.248666e+02 -7.804036e-04
3.855002e-02 4.818000e+00 4.028000e+00 2.557361e+00 7.322771e+00 1.970091e+00 1.025032e+10 1.229561e+04 1.231792e+02 -7.980466e-04
3.882502e-02 4.818000e+00 4.028000e+00 2.556318e+00 7.323937e+00 1.968180e+00 1.105863e+10 1.341770e+04 1.138640e+02 -8.367300e-04
3.910002e-02 4.818000e+00 4.028000e+00 2.557380e+00 7.324405e+00 1.960552e+00 1.027602e+10 1.239585e+04 1.219294e+02 -7.996559e-04
