#./underdamped_3d --dev=2 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.007 --Dg=0 --block=1024 --paths=1048576 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0:0.005:50:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./temp/3d-faw-D0-g0.007-a4.818-w4.028.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
1.400001e-02 4.818000e+00 4.028000e+00 -5.674935e-01 5.985779e+00 2.305754e+00 3.903696e+11 4.990414e+05 -3.245028e-01 1.012594e-01
1.412501e-02 4.818000e+00 4.028000e+00 -5.984857e-01 6.041410e+00 2.362968e+00 3.948896e+11 5.055587e+05 -3.272343e-01 9.720743e-02
1.425001e-02 4.818000e+00 4.028000e+00 -6.147783e-01 6.095892e+00 2.317194e+00 3.996490e+11 5.119736e+05 -3.333960e-01 9.304965e-02
1.437501e-02 4.818000e+00 4.028000e+00 -6.398463e-01 6.142828e+00 2.431598e+00 4.027298e+11 5.166442e+05 -3.336123e-01 8.946145e-02
1.450001e-02 4.818000e+00 4.028000e+00 -6.509967e-01 6.198397e+00 2.368681e+00 4.085228e+11 5.242513e+05 -3.410096e-01 8.503783e-02
1.462501e-02 4.818000e+00 4.028000e+00 -6.551297e-01 6.247139e+00 2.355345e+00 4.126843e+11 5.295744e+05 -3.476888e-01 8.121359e-02
1.475001e-02 4.818000e+00 4.028000e+00 -6.556441e-01 6.294069e+00 2.383957e+00 4.169390e+11 5.349581e+05 -3.548533e-01 7.744336e-02
1.487501e-02 4.818000e+00 4.028000e+00 -6.897916e-01 6.364388e+00 2.370602e+00 4.236397e+11 5.438051e+05 -3.576896e-01 7.160139e-02
1.500001e-02 4.818000e+00 4.028000e+00 -7.424275e-01 6.437580e+00 2.446880e+00 4.290545e+11 5.503008e+05 -3.554881e-01 6.520975e-02
1.512501e-02 4.818000e+00 4.028000e+00 -8.329247e-01 6.532373e+00 2.382031e+00 4.375930e+11 5.604322e+05 -3.456435e-01 5.693948e-02
1.525001e-02 4.818000e+00 4.028000e+00 -8.789099e-01 6.602890e+00 2.338173e+00 4.433584e+11 5.681663e+05 -3.391212e-01 5.082345e-02
1.537501e-02 4.818000e+00 4.028000e+00 -8.890401e-01 6.653544e+00 2.429749e+00 4.470745e+11 5.729823e+05 -3.420114e-01 4.642856e-02
1.550001e-02 4.818000e+00 4.028000e+00 -9.152582e-01 6.704563e+00 2.383926e+00 4.500484e+11 5.769989e+05 -3.379910e-01 4.179716e-02
1.562501e-02 4.818000e+00 4.028000e+00 -9.831949e-01 6.785347e+00 2.362957e+00 4.550660e+11 5.836021e+05 -3.207653e-01 3.452587e-02
1.575001e-02 4.818000e+00 4.028000e+00 -1.028455e+00 6.848133e+00 2.444978e+00 4.580075e+11 5.870032e+05 -3.085819e-01 2.879715e-02
1.587501e-02 4.818000e+00 4.028000e+00 -1.063648e+00 6.905413e+00 2.349615e+00 4.612672e+11 5.911409e+05 -2.985772e-01 2.374721e-02
1.600001e-02 4.818000e+00 4.028000e+00 -1.106704e+00 6.962724e+00 2.361066e+00 4.631739e+11 5.937965e+05 -2.829067e-01 1.856089e-02
1.612501e-02 4.818000e+00 4.028000e+00 -1.125223e+00 7.015718e+00 2.336274e+00 4.665476e+11 5.982292e+05 -2.790795e-01 1.372898e-02
1.625001e-02 4.818000e+00 4.028000e+00 -1.144945e+00 7.061853e+00 2.294303e+00 4.683017e+11 6.005520e+05 -2.744251e-01 9.383202e-03
1.637501e-02 4.818000e+00 4.028000e+00 -1.162813e+00 7.107203e+00 2.427837e+00 4.712111e+11 6.042399e+05 -2.700169e-01 5.327940e-03
1.650001e-02 4.818000e+00 4.028000e+00 -1.173461e+00 7.147765e+00 2.317200e+00 4.731098e+11 6.066624e+05 -2.686195e-01 1.759410e-03
1.662501e-02 4.818000e+00 4.028000e+00 -1.175246e+00 7.181152e+00 2.473614e+00 4.763190e+11 6.107379e+05 -2.736707e-01 -1.283824e-03
1.675001e-02 4.818000e+00 4.028000e+00 -1.180667e+00 7.198279e+00 2.340082e+00 4.779749e+11 6.129115e+05 -2.723866e-01 -2.702653e-03
1.687501e-02 4.818000e+00 4.028000e+00 -1.184885e+00 7.200836e+00 2.416351e+00 4.779830e+11 6.128498e+05 -2.688733e-01 -2.843261e-03
1.700001e-02 4.818000e+00 4.028000e+00 -1.184877e+00 7.200250e+00 2.401120e+00 4.783908e+11 6.134212e+05 -2.691215e-01 -2.695680e-03
1.712501e-02 4.818000e+00 4.028000e+00 -1.196576e+00 7.202156e+00 2.359158e+00 4.771573e+11 6.119229e+05 -2.617255e-01 -2.904654e-03
1.725001e-02 4.818000e+00 4.028000e+00 -1.195596e+00 7.202983e+00 2.340079e+00 4.778076e+11 6.127499e+05 -2.626644e-01 -2.890229e-03
1.737501e-02 4.818000e+00 4.028000e+00 -1.205630e+00 7.204660e+00 2.389670e+00 4.763022e+11 6.108275e+05 -2.557901e-01 -3.022671e-03
1.750001e-02 4.818000e+00 4.028000e+00 -1.210320e+00 7.210048e+00 2.479284e+00 4.776371e+11 6.124881e+05 -2.537591e-01 -3.286242e-03
1.762502e-02 4.818000e+00 4.028000e+00 -1.218087e+00 7.211957e+00 2.385848e+00 4.774730e+11 6.122155e+05 -2.488831e-01 -3.410161e-03
1.775002e-02 4.818000e+00 4.028000e+00 -1.216262e+00 7.212007e+00 2.401113e+00 4.785361e+11 6.135808e+05 -2.499635e-01 -3.305435e-03
