#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-1.05:0.05:100:1 --domainy=s:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> symmetric_var_lam_l:-1.05:0.05:100:1_s:0.95:2.05:100:1_40_-0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
2.333455e-01 9.141131e+00 9.848868e-01 1.003896e+00 4.132043e+04 3.301828e+00 -3.166908e-02 1.755714e-03
2.393312e-01 9.141131e+00 9.929752e-01 1.016458e+00 4.224096e+04 3.384271e+00 -5.443078e-02 1.745939e-03
2.454706e-01 9.141131e+00 1.000295e+00 9.888033e-01 4.154514e+04 3.299282e+00 -1.828259e-02 1.689076e-03
2.517673e-01 9.141131e+00 1.008107e+00 9.943302e-01 4.218426e+04 3.341299e+00 -5.813360e-03 1.652837e-03
2.582256e-01 9.141131e+00 1.015168e+00 9.847759e-01 4.195110e+04 3.340344e+00 -3.878129e-02 1.605392e-03
2.648496e-01 9.141131e+00 1.022235e+00 9.881133e-01 4.354016e+04 3.447932e+00 -3.687501e-02 1.609564e-03
2.716435e-01 9.141131e+00 1.028228e+00 1.002276e+00 4.443113e+04 3.511595e+00 2.638221e-03 1.623631e-03
2.786117e-01 9.141131e+00 1.035402e+00 9.968531e-01 4.552083e+04 3.630961e+00 -1.301152e-02 1.609325e-03
2.857586e-01 9.141131e+00 1.041071e+00 9.797963e-01 4.464379e+04 3.533876e+00 -1.942366e-02 1.548648e-03
2.930888e-01 9.141131e+00 1.047555e+00 9.899359e-01 4.552703e+04 3.632234e+00 -1.220888e-02 1.546741e-03
3.006071e-01 9.141131e+00 1.053551e+00 1.004460e+00 4.704182e+04 3.712766e+00 -8.894205e-03 1.552582e-03
3.083182e-01 9.141131e+00 1.058766e+00 1.000802e+00 4.679988e+04 3.712448e+00 -3.207403e-02 1.525998e-03
3.162272e-01 9.141131e+00 1.064128e+00 9.951430e-01 4.816199e+04 3.815262e+00 -6.364584e-04 1.543403e-03
3.243390e-01 9.141131e+00 1.069957e+00 1.012301e+00 4.949684e+04 3.940040e+00 -3.949904e-02 1.551151e-03
3.326589e-01 9.141131e+00 1.074393e+00 1.006281e+00 5.053699e+04 3.995744e+00 -2.259451e-02 1.513958e-03
3.411923e-01 9.141131e+00 1.079528e+00 1.008398e+00 5.082768e+04 4.048584e+00 -6.715655e-03 1.485944e-03
3.499445e-01 9.141131e+00 1.083694e+00 1.000729e+00 5.127414e+04 4.075958e+00 -2.394909e-02 1.469493e-03
3.589213e-01 9.141131e+00 1.087992e+00 1.003377e+00 5.221191e+04 4.203600e+00 -3.010798e-02 1.485944e-03
3.681283e-01 9.141131e+00 1.093238e+00 1.007253e+00 5.340042e+04 4.273628e+00 -1.395202e-02 1.472473e-03
3.775715e-01 9.141131e+00 1.095878e+00 1.016686e+00 5.474018e+04 4.393950e+00 3.988504e-03 1.460791e-03
3.872570e-01 9.141131e+00 1.099956e+00 1.004489e+00 5.475328e+04 4.379944e+00 2.313972e-03 1.462579e-03
3.971908e-01 9.141131e+00 1.103513e+00 9.980622e-01 5.468008e+04 4.370076e+00 1.858473e-04 1.396656e-03
4.073796e-01 9.141131e+00 1.107119e+00 9.958687e-01 5.612739e+04 4.469070e+00 9.842634e-03 1.389265e-03
4.178296e-01 9.141131e+00 1.110066e+00 9.981090e-01 5.611413e+04 4.512361e+00 1.884937e-03 1.366496e-03
4.285478e-01 9.141131e+00 1.113307e+00 1.015115e+00 5.823912e+04 4.646051e+00 6.205797e-03 1.368046e-03
4.395409e-01 9.141131e+00 1.116232e+00 1.000685e+00 5.848252e+04 4.660693e+00 -1.315141e-02 1.350880e-03
4.508159e-01 9.141131e+00 1.119007e+00 1.026657e+00 6.034908e+04 4.839265e+00 -4.567289e-02 1.383543e-03
4.623803e-01 9.141131e+00 1.120696e+00 1.008919e+00 6.052458e+04 4.855181e+00 -1.611751e-02 1.325846e-03
4.742412e-01 9.141131e+00 1.123342e+00 1.017803e+00 6.195165e+04 4.962132e+00 8.168459e-03 1.306891e-03
4.864064e-01 9.141131e+00 1.125077e+00 9.917959e-01 6.196640e+04 4.938260e+00 -1.122952e-04 1.292229e-03
4.988837e-01 9.141131e+00 1.127611e+00 1.022709e+00 6.331325e+04 5.057626e+00 4.422903e-03 1.286745e-03
5.116810e-01 9.141131e+00 1.129127e+00 1.036505e+00 6.501195e+04 5.187496e+00 -2.066082e-02 1.276970e-03
5.248066e-01 9.141131e+00 1.130528e+00 1.001283e+00 6.494145e+04 5.180175e+00 1.957464e-02 1.245499e-03
5.382689e-01 9.141131e+00 1.132668e+00 1.028182e+00 6.797108e+04 5.445009e+00 2.955544e-02 1.252055e-03
5.520766e-01 9.141131e+00 1.133784e+00 1.009468e+00 6.652725e+04 5.318321e+00 -8.559108e-03 1.203179e-03
5.662384e-01 9.141131e+00 1.135117e+00 1.014975e+00 6.825192e+04 5.486071e+00 3.886175e-02 1.220942e-03
5.807635e-01 9.141131e+00 1.135856e+00 9.981965e-01 6.853934e+04 5.498485e+00 2.117968e-02 1.178026e-03
5.956612e-01 9.141131e+00 1.137286e+00 1.008976e+00 7.006809e+04 5.589203e+00 -6.279826e-03 1.204967e-03
6.109411e-01 9.141131e+00 1.138384e+00 9.956772e-01 7.034099e+04 5.601935e+00 1.024818e-02 1.171708e-03
6.266128e-01 9.141131e+00 1.138201e+00 1.009148e+00 7.270577e+04 5.842896e+00 2.385676e-02 1.148462e-03
6.426867e-01 9.141131e+00 1.139355e+00 1.002230e+00 7.293663e+04 5.846716e+00 1.387966e-02 1.144409e-03
6.591728e-01 9.141131e+00 1.138858e+00 1.003227e+00 7.493961e+04 6.010009e+00 -1.441562e-02 1.155138e-03
6.760818e-01 9.141131e+00 1.139258e+00 1.025719e+00 7.688470e+04 6.143381e+00 7.967114e-03 1.122355e-03
6.934246e-01 9.141131e+00 1.139129e+00 9.989148e-01 7.702734e+04 6.176803e+00 -1.691532e-02 1.088858e-03
7.112123e-01 9.141131e+00 1.139270e+00 1.007171e+00 7.992963e+04 6.384341e+00 -3.781497e-03 1.118660e-03
7.294562e-01 9.141131e+00 1.138745e+00 1.028326e+00 8.112220e+04 6.484291e+00 -1.487583e-02 1.049399e-03
7.481682e-01 9.141131e+00 1.138377e+00 1.009405e+00 8.182091e+04 6.524397e+00 -1.110971e-02 1.036286e-03
7.673602e-01 9.141131e+00 1.136879e+00 1.019819e+00 8.372787e+04 6.674003e+00 -1.746702e-02 1.047492e-03
